#|20260104|1217
LBOL_ALE91|ACCOUNT||20260101|20260131|54.81|8.22|ZAR|20260105
EFTS_BP16|ACCOUNT||20260101|20260131|529.47|79.42|ZAR|20260105
LBOL_CIT83|ACCOUNT||20260101|20260131|208.17|31.23|ZAR|20260105
EFTS_MK27|ACCOUNT||20260101|20260131|6.66|1.00|ZAR|20260105
LBOL_QGK61|ACCOUNT||20260101|20260131|37.51|5.63|ZAR|20260105
LBOL_PRI66|ACCOUNT||20260101|20260131|23.13|3.47|ZAR|20260105
LBOL_BEA10|ACCOUNT||20260101|20260131|53.97|8.10|ZAR|20260105
LBOL_QZQ23|ACCOUNT||20260101|20260131|60.42|9.06|ZAR|20260105
LBOL_MML02|ACCOUNT||20260101|20260131|30.84|4.63|ZAR|20260105
LBOL_TLK00|ACCOUNT||20260101|20260131|5.22|0.78|ZAR|20260105
LBOL_NEF00|ACCOUNT||20260101|20260131|485.73|72.86|ZAR|20260105
NBOL_0000000000490148SBZAZAJJXXXZAR|ACCOUNT||20260101|20260131|36.95|5.54|ZAR|20260105
LBOL_AAM02|ACCOUNT||20260101|20260131|7.71|1.16|ZAR|20260105
LBOL_QHK14|ACCOUNT||20260101|20260131|215.88|32.38|ZAR|20260105
LBOL_QCO16|ACCOUNT||20260101|20260131|54.81|8.22|ZAR|20260105
LBOL_OAC30|ACCOUNT||20260101|20260131|115.65|17.35|ZAR|20260105
LBOL_SBI00|ACCOUNT||20260101|20260131|2.80|0.42|ZAR|20260105
LBOL_QQE15|ACCOUNT||20260101|20260131|46.23|6.93|ZAR|20260105
LBOL_MAK10|ACCOUNT||20260101|20260131|6675.02|1001.25|ZAR|20260105
LBOL_CIT05|ACCOUNT||20260101|20260131|146.49|21.97|ZAR|20260105
EFTS_J204|ACCOUNT||20260101|20260131|6.66|1.00|ZAR|20260105
LBOL_QBE83|ACCOUNT||20260101|20260131|42.76|6.41|ZAR|20260105
LBOL_UNI32|ACCOUNT||20260101|20260131|53.97|8.10|ZAR|20260105
NBOL_0000000052569063SBZAZAJJXXXZAR|ACCOUNT||20260101|20260131|13.32|2.00|ZAR|20260105
LBOL_QHA01|ACCOUNT||20260101|20260131|69.39|10.41|ZAR|20260105
LBOL_MEL04|ACCOUNT||20260101|20260131|15.42|2.31|ZAR|20260105
LBOL_QAF61|ACCOUNT||20260101|20260131|38.55|5.78|ZAR|20260105
LBOL_TRU00|ACCOUNT||20260101|20260131|16.32|2.45|ZAR|20260105
LBOL_QKW39|ACCOUNT||20260101|20260131|7.71|1.16|ZAR|20260105
NBOL_0000000000876054SBZAZAJJXXXZAR|ACCOUNT||20260101|20260131|0.00|0.00|ZAR|20260105
LBOL_STA22|ACCOUNT||20260101|20260131|32.40|4.86|ZAR|20260105
LBOL_NBC05|ACCOUNT||20260101|20260131|462.60|69.39|ZAR|20260105
LBOL_BPS46|ACCOUNT||20260101|20260131|60.64|9.10|ZAR|20260105
LBOL_SIL50|ACCOUNT||20260101|20260131|21.78|3.27|ZAR|20260105
LBOL_OIW60|ACCOUNT||20260101|20260131|46.26|6.94|ZAR|20260105
LBOL_SKI25|ACCOUNT||20260101|20260131|231.30|34.70|ZAR|20260105
LBOL_BIB22|ACCOUNT||20260101|20260131|1275.40|191.31|ZAR|20260105
LBOL_BPS96|ACCOUNT||20260101|20260131|121.28|18.19|ZAR|20260105
LBOL_MTE99|ACCOUNT||20260101|20260131|60644.96|9096.74|ZAR|20260105
LBOL_FRE01|ACCOUNT||20260101|20260131|240.10|36.02|ZAR|20260105
LBOL_QAS33|ACCOUNT||20260101|20260131|1349.25|202.39|ZAR|20260105
NBOL_0000000251098923SBZAZAJJXXXZAR|ACCOUNT||20260101|20260131|16.65|2.50|ZAR|20260105
LBOL_CSB12|ACCOUNT||20260101|20260131|9.99|1.50|ZAR|20260105
LBOL_SUB02|ACCOUNT||20260101|20260131|62.35|9.35|ZAR|20260105
LBOL_RUS20|ACCOUNT||20260101|20260131|0.00|0.00|ZAR|20260105
LBOL_TPM80|ACCOUNT||20260101|20260131|17.52|2.63|ZAR|20260105
NBOL_0000000270604642SBZAZAJJXXXZAR|ACCOUNT||20260101|20260131|19.98|3.00|ZAR|20260105
LBOL_BID92|ACCOUNT||20260101|20260131|1.21|0.18|ZAR|20260105
LBOL_NTT75|ACCOUNT||20260101|20260131|53.97|8.10|ZAR|20260105
LBOL_QAX21|ACCOUNT||20260101|20260131|23.51|3.53|ZAR|20260105
LBOL_CIT29|ACCOUNT||20260101|20260131|154.20|23.13|ZAR|20260105
LBOL_PER11|ACCOUNT||20260101|20260131|172.92|25.94|ZAR|20260105
LBOL_QET67|ACCOUNT||20260101|20260131|81.73|12.26|ZAR|20260105
LBOL_QMW68|ACCOUNT||20260101|20260131|4.30|0.65|ZAR|20260105
LBOL_APS96|ACCOUNT||20260101|20260131|30.84|4.63|ZAR|20260105
LBOL_TOW06|ACCOUNT||20260101|20260131|239.01|35.85|ZAR|20260105
LBOL_INV08|ACCOUNT||20260101|20260131|2313.00|346.95|ZAR|20260105
LBOL_SAT09|ACCOUNT||20260101|20260131|47.98|7.20|ZAR|20260105
LBOL_EMM21|ACCOUNT||20260101|20260131|125.04|18.76|ZAR|20260105
LBOL_BAR60|ACCOUNT||20260101|20260131|1.74|0.26|ZAR|20260105
LBOL_MIL99|ACCOUNT||20260101|20260131|38350.81|5752.62|ZAR|20260105
LBOL_NTT69|ACCOUNT||20260101|20260131|15.42|2.31|ZAR|20260105
LBOL_SIL36|ACCOUNT||20260101|20260131|21.78|3.27|ZAR|20260105
LBOL_QAY19|ACCOUNT||20260101|20260131|139.62|20.94|ZAR|20260105
LBOL_QOI77|ACCOUNT||20260101|20260131|7.71|1.16|ZAR|20260105
LBOL_TIM12|ACCOUNT||20260101|20260131|214.31|32.15|ZAR|20260105
LBOL_SPC13|ACCOUNT||20260101|20260131|7.71|1.16|ZAR|20260105
LBOL_OJE75|ACCOUNT||20260101|20260131|34.92|5.24|ZAR|20260105
NBOL_0000000000282200SBZAZAJJXXXZAR|ACCOUNT||20260101|20260131|0.00|0.00|ZAR|20260105
LBOL_ELC14|ACCOUNT||20260101|20260131|61.71|9.26|ZAR|20260105
LBOL_OKZ08|ACCOUNT||20260101|20260131|34.92|5.24|ZAR|20260105
LBOL_BTS00|ACCOUNT||20260101|20260131|66.87|10.03|ZAR|20260105
LBOL_BID37|ACCOUNT||20260101|20260131|30.84|4.63|ZAR|20260105
LBOL_QGB17|ACCOUNT||20260101|20260131|104.04|15.61|ZAR|20260105
LBOL_CIT30|ACCOUNT||20260101|20260131|53.97|8.10|ZAR|20260105
NBOL_0000000071416250SBZAZAJJXXXZAR|ACCOUNT||20260101|20260131|19.98|3.00|ZAR|20260105
LBOL_FED98|ACCOUNT||20260101|20260131|292.98|43.95|ZAR|20260105
LBOL_OML72|ACCOUNT||20260101|20260131|60.60|9.09|ZAR|20260105
EFTS_CK76|ACCOUNT||20260101|20260131|379.62|56.94|ZAR|20260105
LBOL_STI04|ACCOUNT||20260101|20260131|104.06|15.61|ZAR|20260105
LBOL_MCH03|ACCOUNT||20260101|20260131|7.26|1.09|ZAR|20260105
EFTS_64CB|ACCOUNT||20260101|20260131|249.75|37.46|ZAR|20260105
LBOL_DIF03|ACCOUNT||20260101|20260131|16.62|2.49|ZAR|20260105
LBOL_BFS05|ACCOUNT||20260101|20260131|22.40|3.36|ZAR|20260105
LBOL_AFR99|ACCOUNT||20260101|20260131|1.87|0.28|ZAR|20260105
LBOL_COM45|ACCOUNT||20260101|20260131|175.56|26.33|ZAR|20260105
LBOL_VAC01|ACCOUNT||20260101|20260131|3.90|0.59|ZAR|20260105
EFTS_73JZ|ACCOUNT||20260101|20260131|16.65|2.50|ZAR|20260105
LBOL_PAR06|ACCOUNT||20260101|20260131|38.70|5.81|ZAR|20260105
LBOL_DSA01|ACCOUNT||20260101|20260131|286.11|42.92|ZAR|20260105
LBOL_OIW18|ACCOUNT||20260101|20260131|30.84|4.63|ZAR|20260105
LBOL_MON02|ACCOUNT||20260101|20260131|15.42|2.31|ZAR|20260105
EFTS_OL70|ACCOUNT||20260101|20260131|6.66|1.00|ZAR|20260105
LBOL_OUX86|ACCOUNT||20260101|20260131|53.94|8.09|ZAR|20260105
LBOL_CFS01|ACCOUNT||20260101|20260131|0.00|0.00|ZAR|20260105
NBOL_0000000070901376SBZAZAJJXXXZAR|ACCOUNT||20260101|20260131|148.17|22.23|ZAR|20260105
LBOL_OCM81|ACCOUNT||20260101|20260131|7.71|1.16|ZAR|20260105
LBOL_BFS03|ACCOUNT||20260101|20260131|159.04|23.86|ZAR|20260105
EFTS_CE42|ACCOUNT||20260101|20260131|105.48|15.82|ZAR|20260105
LBOL_KMD00|ACCOUNT||20260101|20260131|30.84|4.63|ZAR|20260105
LBOL_QAL57|ACCOUNT||20260101|20260131|146.49|21.97|ZAR|20260105
LBOL_BAR84|ACCOUNT||20260101|20260131|6.96|1.04|ZAR|20260105
LBOL_QPX39|ACCOUNT||20260101|20260131|23.13|3.47|ZAR|20260105
LBOL_OSE43|ACCOUNT||20260101|20260131|7.71|1.16|ZAR|20260105
LBOL_BIO13|ACCOUNT||20260101|20260131|15.42|2.31|ZAR|20260105
LBOL_BUT05|ACCOUNT||20260101|20260131|254.43|38.16|ZAR|20260105
LBOL_DPL01|ACCOUNT||20260101|20260131|867.20|130.08|ZAR|20260105
EFTS_WN73|ACCOUNT||20260101|20260131|3.33|0.50|ZAR|20260105
LBOL_PRE85|ACCOUNT||20260101|20260131|9.04|1.36|ZAR|20260105
LBOL_PPS60|ACCOUNT||20260101|20260131|1587.50|238.13|ZAR|20260105
LBOL_OLM01|ACCOUNT||20260101|20260131|15.63|2.34|ZAR|20260105
LBOL_QMU24|ACCOUNT||20260101|20260131|37.95|5.69|ZAR|20260105
EFTS_40JH|ACCOUNT||20260101|20260131|3.33|0.50|ZAR|20260105
LBOL_PUR01|ACCOUNT||20260101|20260131|26.97|4.05|ZAR|20260105
LBOL_SAN00|ACCOUNT||20260101|20260131|50.10|7.52|ZAR|20260105
LBOL_MOR29|ACCOUNT||20260101|20260131|54.81|8.22|ZAR|20260105
NBOL_0000000000442925SBZAZAJJXXXZAR|ACCOUNT||20260101|20260131|29.56|4.43|ZAR|20260105
LBOL_PLA04|ACCOUNT||20260101|20260131|8686.80|1303.02|ZAR|20260105
LBOL_NGQ01|ACCOUNT||20260101|20260131|30.84|4.63|ZAR|20260105
LBOL_ABL04|ACCOUNT||20260101|20260131|46.92|7.04|ZAR|20260105
LBOL_NAT45|ACCOUNT||20260101|20260131|42.35|6.35|ZAR|20260105
LBOL_ERE04|ACCOUNT||20260101|20260131|92.52|13.88|ZAR|20260105
LBOL_OWP00|ACCOUNT||20260101|20260131|130.86|19.63|ZAR|20260105
LBOL_MUT63|ACCOUNT||20260101|20260131|45.25|6.79|ZAR|20260105
LBOL_CEN15|ACCOUNT||20260101|20260131|3.74|0.56|ZAR|20260105
LBOL_SAN48|ACCOUNT||20260101|20260131|1.87|0.28|ZAR|20260105
LBOL_BRI75|ACCOUNT||20260101|20260131|6.66|1.00|ZAR|20260105
LBOL_PCC15|ACCOUNT||20260101|20260131|350.31|52.55|ZAR|20260105
LBOL_BAR81|ACCOUNT||20260101|20260131|71.55|10.73|ZAR|20260105
LBOL_MOO05|ACCOUNT||20260101|20260131|1026.27|153.94|ZAR|20260105
LBOL_VOL23|ACCOUNT||20260101|20260131|204.49|30.67|ZAR|20260105
LBOL_AMP02|ACCOUNT||20260101|20260131|2027.73|304.16|ZAR|20260105
NBOL_0000000252241568SBZAZAJJXXXZAR|ACCOUNT||20260101|20260131|29.58|4.44|ZAR|20260105
LBOL_NOR54|ACCOUNT||20260101|20260131|7.71|1.16|ZAR|20260105
LBOL_CIT14|ACCOUNT||20260101|20260131|30.84|4.63|ZAR|20260105
LBOL_EVO04|ACCOUNT||20260101|20260131|23.13|3.47|ZAR|20260105
LBOL_MEL06|ACCOUNT||20260101|20260131|7.71|1.16|ZAR|20260105
LBOL_MAR52|ACCOUNT||20260101|20260131|19359.81|2903.97|ZAR|20260105
LBOL_MUT00|ACCOUNT||20260101|20260131|29.24|4.39|ZAR|20260105
LBOL_ONR02|ACCOUNT||20260101|20260131|34.92|5.24|ZAR|20260105
LBOL_MIL01|ACCOUNT||20260101|20260131|91.66|13.75|ZAR|20260105
LBOL_BGM00|ACCOUNT||20260101|20260131|316.11|47.42|ZAR|20260105
LBOL_QJI87|ACCOUNT||20260101|20260131|46.26|6.94|ZAR|20260105
LBOL_ENG07|ACCOUNT||20260101|20260131|9.99|1.50|ZAR|20260105
LBOL_VOL14|ACCOUNT||20260101|20260131|19.98|3.00|ZAR|20260105
LBOL_BNK00|ACCOUNT||20260101|20260131|13.74|2.06|ZAR|20260105
LBOL_MIL14|ACCOUNT||20260101|20260131|2.70|0.41|ZAR|20260105
LBOL_PRS88|ACCOUNT||20260101|20260131|7.71|1.16|ZAR|20260105
LBOL_QWD65|ACCOUNT||20260101|20260131|77.10|11.57|ZAR|20260105
EFTS_44JH|ACCOUNT||20260101|20260131|6.66|1.00|ZAR|20260105
LBOL_QAO69|ACCOUNT||20260101|20260131|32.67|4.90|ZAR|20260105
LBOL_TEN06|ACCOUNT||20260101|20260131|53.94|8.09|ZAR|20260105
LBOL_QEG62|ACCOUNT||20260101|20260131|7.71|1.16|ZAR|20260105
LBOL_COJ19|ACCOUNT||20260101|20260131|256.86|38.53|ZAR|20260105
LBOL_AMB03|ACCOUNT||20260101|20260131|131.07|19.66|ZAR|20260105
LBOL_ALT03|ACCOUNT||20260101|20260131|11.62|1.74|ZAR|20260105
NBOL_0000000000946966SBZAZAJJXXXZAR|ACCOUNT||20260101|20260131|36.63|5.49|ZAR|20260105
LBOL_GRI57|ACCOUNT||20260101|20260131|177.33|26.60|ZAR|20260105
EFTS_FG70|ACCOUNT||20260101|20260131|3.33|0.50|ZAR|20260105
LBOL_QFF21|ACCOUNT||20260101|20260131|14.86|2.23|ZAR|20260105
LBOL_NTT71|ACCOUNT||20260101|20260131|246.72|37.01|ZAR|20260105
LBOL_VAM03|ACCOUNT||20260101|20260131|7.71|1.16|ZAR|20260105
LBOL_ROA06|ACCOUNT||20260101|20260131|23.13|3.47|ZAR|20260105
LBOL_STA79|ACCOUNT||20260101|20260131|9.68|1.45|ZAR|20260105
LBOL_COM20|ACCOUNT||20260101|20260131|323.82|48.57|ZAR|20260105
LBOL_SHA00|ACCOUNT||20260101|20260131|316.11|47.42|ZAR|20260105
LBOL_ABF13|ACCOUNT||20260101|20260131|15.42|2.31|ZAR|20260105
LBOL_PSG13|ACCOUNT||20260101|20260131|12.98|1.95|ZAR|20260105
LBOL_DNM00|ACCOUNT||20260101|20260131|1195.05|179.26|ZAR|20260105
LBOL_BRI71|ACCOUNT||20260101|20260131|189.15|28.37|ZAR|20260105
EFTS_TE29|ACCOUNT||20260101|20260131|269.73|40.46|ZAR|20260105
EFTS_CG90|ACCOUNT||20260101|20260131|482.85|72.43|ZAR|20260105
LBOL_QSS91|ACCOUNT||20260101|20260131|7.71|1.16|ZAR|20260105
LBOL_PPS09|ACCOUNT||20260101|20260131|34980.27|5247.04|ZAR|20260105
LBOL_NOR50|ACCOUNT||20260101|20260131|7.71|1.16|ZAR|20260105
LBOL_NAT94|ACCOUNT||20260101|20260131|59.16|8.87|ZAR|20260105
LBOL_DIM12|ACCOUNT||20260101|20260131|83.85|12.58|ZAR|20260105
EFTS_OL91|ACCOUNT||20260101|20260131|6.66|1.00|ZAR|20260105
LBOL_BDB01|ACCOUNT||20260101|20260131|18169.51|2725.43|ZAR|20260105
LBOL_BID99|ACCOUNT||20260101|20260131|279.90|41.98|ZAR|20260105
LBOL_QMT84|ACCOUNT||20260101|20260131|115.62|17.34|ZAR|20260105
LBOL_SAT05|ACCOUNT||20260101|20260131|22.68|3.40|ZAR|20260105
EFTS_TR75|ACCOUNT||20260101|20260131|3.33|0.50|ZAR|20260105
NBOL_0000000201364166SBZAZAJJXXXZAR|ACCOUNT||20260101|20260131|26.97|4.05|ZAR|20260105
LBOL_MNM01|ACCOUNT||20260101|20260131|4.48|0.67|ZAR|20260105
LBOL_OGL72|ACCOUNT||20260101|20260131|9204.00|1380.60|ZAR|20260105
LBOL_JDE03|ACCOUNT||20260101|20260131|46.26|6.94|ZAR|20260105
LBOL_NTT22|ACCOUNT||20260101|20260131|828.42|124.26|ZAR|20260105
LBOL_SIE30|ACCOUNT||20260101|20260131|29.58|4.44|ZAR|20260105
NBOL_0000000071515461SBZAZAJJXXXZAR|ACCOUNT||20260101|20260131|33.30|5.00|ZAR|20260105
LBOL_MNC03|ACCOUNT||20260101|20260131|9090.09|1363.51|ZAR|20260105
LBOL_POL00|ACCOUNT||20260101|20260131|231.30|34.70|ZAR|20260105
LBOL_CUL01|ACCOUNT||20260101|20260131|30.25|4.54|ZAR|20260105
LBOL_TEN01|ACCOUNT||20260101|20260131|173.64|26.05|ZAR|20260105
LBOL_DIS06|ACCOUNT||20260101|20260131|3118.89|467.83|ZAR|20260105
LBOL_PET14|ACCOUNT||20260101|20260131|7.71|1.16|ZAR|20260105
LBOL_CIT86|ACCOUNT||20260101|20260131|53.97|8.10|ZAR|20260105
LBOL_RES06|ACCOUNT||20260101|20260131|29.58|4.44|ZAR|20260105
LBOL_POL90|ACCOUNT||20260101|20260131|69.39|10.41|ZAR|20260105
LBOL_QCW73|ACCOUNT||20260101|20260131|34.30|5.14|ZAR|20260105
NBOL_0000000000938890SBZAZAJJXXXZAR|ACCOUNT||20260101|20260131|3.33|0.50|ZAR|20260105
LBOL_VOD96|ACCOUNT||20260101|20260131|23.13|3.47|ZAR|20260105
NBOL_0000000071504915SBZAZAJJXXXZAR|ACCOUNT||20260101|20260131|43.29|6.49|ZAR|20260105
LBOL_QHY69|ACCOUNT||20260101|20260131|61.68|9.25|ZAR|20260105
LBOL_FHE95|ACCOUNT||20260101|20260131|346.50|51.98|ZAR|20260105
LBOL_NTT66|ACCOUNT||20260101|20260131|53.97|8.10|ZAR|20260105
LBOL_NTT50|ACCOUNT||20260101|20260131|7.71|1.16|ZAR|20260105
LBOL_HEL10|ACCOUNT||20260101|20260131|57.23|8.58|ZAR|20260105
LBOL_RDP00|ACCOUNT||20260101|20260131|54.81|8.22|ZAR|20260105
LBOL_CIT87|ACCOUNT||20260101|20260131|169.62|25.44|ZAR|20260105
LBOL_QEU15|ACCOUNT||20260101|20260131|29.72|4.46|ZAR|20260105
LBOL_QJY28|ACCOUNT||20260101|20260131|97.71|14.66|ZAR|20260105
LBOL_PPS05|ACCOUNT||20260101|20260131|16909.86|2536.48|ZAR|20260105
LBOL_WAC03|ACCOUNT||20260101|20260131|46.26|6.94|ZAR|20260105
LBOL_QNZ07|ACCOUNT||20260101|20260131|7.71|1.16|ZAR|20260105
LBOL_CIT04|ACCOUNT||20260101|20260131|38.55|5.78|ZAR|20260105
LBOL_QQK17|ACCOUNT||20260101|20260131|11.64|1.75|ZAR|20260105
LBOL_NON96|ACCOUNT||20260101|20260131|23.13|3.47|ZAR|20260105
LBOL_QDJ08|ACCOUNT||20260101|20260131|431.76|64.76|ZAR|20260105
LBOL_ALE99|ACCOUNT||20260101|20260131|0.00|0.00|ZAR|20260105
LBOL_PSD01|ACCOUNT||20260101|20260131|832.68|124.90|ZAR|20260105
EFTS_473N|ACCOUNT||20260101|20260131|3.33|0.50|ZAR|20260105
LBOL_QKS55|ACCOUNT||20260101|20260131|178.17|26.73|ZAR|20260105
LBOL_SAN08|ACCOUNT||20260101|20260131|53.97|8.10|ZAR|20260105
EFTS_692L|ACCOUNT||20260101|20260131|429.57|64.44|ZAR|20260105
LBOL_RMP02|ACCOUNT||20260101|20260131|12117.75|1817.66|ZAR|20260105
LBOL_MOP01|ACCOUNT||20260101|20260131|7.71|1.16|ZAR|20260105
LBOL_OAL24|ACCOUNT||20260101|20260131|115.65|17.35|ZAR|20260105
LBOL_QGX88|ACCOUNT||20260101|20260131|30.84|4.63|ZAR|20260105
LBOL_SAR01|ACCOUNT||20260101|20260131|92.52|13.88|ZAR|20260105
EFTS_OS90|ACCOUNT||20260101|20260131|69.93|10.49|ZAR|20260105
LBOL_CTM00|ACCOUNT||20260101|20260131|54.81|8.22|ZAR|20260105
LBOL_OOG70|ACCOUNT||20260101|20260131|65.52|9.83|ZAR|20260105
LBOL_DEB11|ACCOUNT||20260101|20260131|15.42|2.31|ZAR|20260105
LBOL_MCH27|ACCOUNT||20260101|20260131|4.84|0.73|ZAR|20260105
LBOL_SBI11|ACCOUNT||20260101|20260131|185.50|27.82|ZAR|20260105
LBOL_STA77|ACCOUNT||20260101|20260131|13.50|2.03|ZAR|20260105
LBOL_AND15|ACCOUNT||20260101|20260131|192.54|28.88|ZAR|20260105
LBOL_AEC00|ACCOUNT||20260101|20260131|7.71|1.16|ZAR|20260105
LBOL_QCQ46|ACCOUNT||20260101|20260131|26.97|4.05|ZAR|20260105
LBOL_KIR16|ACCOUNT||20260101|20260131|5.03|0.75|ZAR|20260105
LBOL_QBJ82|ACCOUNT||20260101|20260131|48.40|7.26|ZAR|20260105
LBOL_TPM16|ACCOUNT||20260101|20260131|18706.98|2806.05|ZAR|20260105
EFTS_DP06|ACCOUNT||20260101|20260131|2467.53|370.13|ZAR|20260105
LBOL_FHE93|ACCOUNT||20260101|20260131|13.86|2.08|ZAR|20260105
EFTS_OV46|ACCOUNT||20260101|20260131|76.59|11.49|ZAR|20260105
LBOL_ELG05|ACCOUNT||20260101|20260131|872.07|130.81|ZAR|20260105
NBOL_0000000000597406SBZAZAJJXXXZAR|ACCOUNT||20260101|20260131|3.33|0.50|ZAR|20260105
LBOL_EFF00|ACCOUNT||20260101|20260131|105.72|15.86|ZAR|20260105
LBOL_OEV30|ACCOUNT||20260101|20260131|24.50|3.68|ZAR|20260105
EFTS_514M|ACCOUNT||20260101|20260131|2478.78|371.82|ZAR|20260105
LBOL_MER20|ACCOUNT||20260101|20260131|61.65|9.25|ZAR|20260105
LBOL_PRE10|ACCOUNT||20260101|20260131|307.34|46.10|ZAR|20260105
LBOL_QFL97|ACCOUNT||20260101|20260131|23.13|3.47|ZAR|20260105
LBOL_QAA61|ACCOUNT||20260101|20260131|1225.89|183.88|ZAR|20260105
LBOL_CAS79|ACCOUNT||20260101|20260131|3417.56|512.63|ZAR|20260105
EFTS_U749|ACCOUNT||20260101|20260131|3166.83|475.02|ZAR|20260105
EFTS_OV34|ACCOUNT||20260101|20260131|33.30|5.00|ZAR|20260105
LBOL_ELC02|ACCOUNT||20260101|20260131|22.99|3.45|ZAR|20260105
LBOL_MUT99|ACCOUNT||20260101|20260131|7.31|1.10|ZAR|20260105
LBOL_QIE44|ACCOUNT||20260101|20260131|12.10|1.81|ZAR|20260105
LBOL_MTN07|ACCOUNT||20251101|20251130|838801.81|125820.27|ZAR|20260105
LBOL_SHP15|ACCOUNT||20260101|20260131|756.42|113.46|ZAR|20260105
LBOL_MUR33|ACCOUNT||20260101|20260131|200.46|30.07|ZAR|20260105
LBOL_NON99|ACCOUNT||20260101|20260131|60.27|9.04|ZAR|20260105
LBOL_DIE05|ACCOUNT||20260101|20260131|748.71|112.31|ZAR|20260105
